,link,price,title,address,type,rooms,bathroom,services_Électricité,parking_spots,utilities,furnished,size,air_conditioned,allow_pets
2871,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/basement-bachelor-570-1st-april-st-pierre-lachine/1555622782,570.00,"Basement bachelor 570$. 1st April. St-Pierre, Lachine","25 Avenue Gowans, Lachine, QC H8R 1R7, Canada",Appartement,1 ½ ou 2 ½,1,True,0,", Buanderie (dans l'immeuble), , ",False,260,False,Non
2872,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-apartment-for-rent-lease-transfer-suitable-for-students/1555622578,1120.00,"4 1/2 apartment for rent(Lease transfer)
Suitable for students","Chemin Queen Mary, Montréal, QC H3W 1Y3, Canada",Appartement,4 1/2,1,True,0,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,800,False,Non
2873,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-apartment-lease-transfer-in-homa/1555622570,1480.00,3 Bedroom Apartment - Lease Transfer in HOMA,"3504 Rue de Rouen, Montréal, QC H1W 1L9, Canada",Appartement,5 1/2 et coin détente,1,,0,,False,1 100,False,Oui
2874,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/echange-swap-4-1-2-rdc-plateau-contre-5-1-2-et-plus/1555622469,1170.00,ÉCHANGE/SWAP 4 1/2 RDC Plateau contre 5 1/2 et plus...,"H2H1X2, Canada",Appartement,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 000,False,Non
2875,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-tdc3-2-bed-2-bath-1000-sqft-corner-condo/1555622027,,New TDC3 2 bed 2 bath 1000+ sqft. corner condo,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada",Condo,4 1/2 et coin détente,2,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 021,True,Limité
2876,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-5-1-2-grand-jardin-renove-2021/1555622008,1560.00,Appartement 5 1/2 (Grand + Jardin)  rénové 2021,"7072 montjoie, H1S2L5, montréal, QC",Duplex/Triplex,5 1/2,1,,1,,True,1 300,False,Limité
2877,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-2-chambres-fermees-avec-porte-patio-renove-a-neuf/1555621667,1500.00,"Grand 5 1/2, 2 chambres fermées avec porte patio, Rénové à neuf","Montréal, QC H1V 1R8, Canada",Appartement,5 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 050,False,Limité
2878,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beautiful-5-1-2-in-st-hubert-with-back-yard-balcony/1555621067,1500.00,Beautiful 5 1/2 in st- hubert with back yard & balcony,"3369 Mackay, J4T2N9, Saint-Hubert, QC",Duplex/Triplex,5 1/2,1,,2,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 200,True,Non
2879,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-haut-de-gamme-au-coeur-de-rosemont-la-petite-patrie/1555620547,3650.00,Appartement haut de gamme au coeur de Rosemont La Petite Patrie,"H2G1J9, Canada",Appartement,6 1/2 et coin détente,1.5,True,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,2 200,True,Non
2880,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-apartment-for-rent-300-boulevard-cote-vertu/1554788109,900.00,1 Bedroom Apartment for Rent - 300  BOULEVARD COTE VERTU,"300  BOULEVARD COTE VERTU, Montreal, QC, H4N 1E1",Appartement,3 1/2,1,,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,Non disponible,False,Non
2881,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-st-michel-4-1-2/1554590185,1250.00,Metro St-Michel 4 1/2,"3279 Rue Guinois, Montréal, QC H2A 1Z8, Canada",Appartement,4 1/2,1,False,0,,False,900,False,Limité
2882,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-apartment-for-rent-1150-cote-vertu/1554627444,1050.00,1 Bedroom Apartment for Rent - 1150  Cote vertu,"1150  Cote vertu, Montreal, QC, H4L 1Y5",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,750,False,Non
2883,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-fully-renovated-apartment-for-rent-2-bedrooms-4-1-2/1554497598,2195.00,Downtown fully Renovated Apartment  for Rent  2 bedrooms 4 1/2,"2027 Rue Sanguinet, H2X 3G6, Ville-Marie, QC",Appartement,4 1/2,1,,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 015,True,Limité
2884,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-in-downtown-4-1-2/1555274209,1900.00,Condo in downtown 4 1/2,"450 Rue Saint-Antoine E, Montréal, QC H2Y 1A5, Canada",Condo,4 1/2,2.5,,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 053,True,Oui
2885,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/duplex-for-rent-cote-st-luc-1800-available-may-1st/1555632373,1800.00,"Duplex for rent Cote St Luc $1800,  available May 1st","Chemin Kildare, Côte Saint-Luc, QC H4W, Canada",Duplex/Triplex,5 1/2 et coin détente,2,False,1,", , Lave-vaisselle, Réfrigérateur / congélateur",False,1 200,False,Non
2886,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-31-2-near-metro-frontenac/1555632224,730.00,nice 31/2 near metro frontenac,"2590 Rue Frontenac, Montréal, QC H2K 3A1, Canada",Appartement,3 1/2,1,,0,,False,600,False,Non
2887,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/room-for-rent-chambre/1555631506,,,,,,,,0,,False,,False,
2888,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-and-clean-two-bed-room-for-rent-in-marchclose-to-metro/1555631412,1400.00,nice and clean two bed room for rent in Marchclose to metro,"7031 Rue Louis-Hébert, LaSalle, QC H8N 3E9, Canada",Condo,4 1/2,1,,1,"Buanderie (dans l'appartement), , , ",True,900,True,Non
2889,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-a-lasalle/1555631238,1000.00,4 1/2 a louer a lasalle,"1534 Rue John-F.-Kennedy, LaSalle, QC H8R 2C7, Canada",Appartement,4 1/2,1,,0,,False,800,False,Non
2890,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-best-2-bedroom-condo-old-montreal-wifi-hydro-incl/1534079568,2060.00,"THE BEST 2 Bedroom Condo Old Montreal - WiFi, Hydro Incl","1090 Rue de Bleury, Montreal, QC, H2Z 0B7",Condo,4 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,870,True,Oui
2891,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-apt-downtown-utilities-included-1min-metro-atwater/1551917560,1221.00,1 Bedroom Apt Downtown - Utilities Included - 1min metro Atwater,"2021 Atwater, Montreal, QC, H3H 2P2",Appartement,3 1/2,1,True,0,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,750,True,Non
2892,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-quartier-des-spectacles/1555630625,1400.00,Condo 3 1/2 Quartier des Spectacles,"1248 Avenue de l'Hôtel-de-Ville, Montréal, QC H2X 3A9, Canada",Condo,3 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,600,True,Non
2893,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-5-1-2-metro-longueuil-multitude-de-services/1555629558,1400.00,"GRAND 5 1/2 Metro Longueuil, multitude de services",", Longueuil J4K4H2 QC, Canada",Appartement,5 1/2,1,False,0,", , Lave-vaisselle, ",False,1 300,False,Non
2894,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/4-1-2-condo-completement-meuble-a-louer-a-griffintown/1546711978,2000.00,4 1/2 Condo Complètement meublé à louer à Griffintown,"1388 Rue Notre-Dame Ouest, Montréal, QC H3C 1K8, Canada",Condo,4 1/2,1,,0,"Buanderie (dans l'appartement), , , ",True,730,True,Non
2895,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-1er-avril-renove-plateau-mont-royal-terrasse/1554443791,1050.00,"Beau 3 1/2+ 1er avril renové, plateau Mont-Royal , terrasse","4308 Rue D'Iberville, Montréal, QC H2H 2L6, Canada",Appartement,3 1/2 et coin détente,1,,0,"Buanderie (dans l'appartement), , , ",False,700,False,Limité
2896,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-renove-rue-de-lorimier-villeray/1555628798,975.00,4 1/2 rénové rue de Lorimier - Villeray,"7880 De Lorimier, Montréal H2E 2P6 QC",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,625,False,Limité
2897,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-appartement-a-louer-mile-end-disponible-maintenant/1555628609,1100.00,4 1/2 appartement à louer / Mile-End / disponible maintenant,"6050 Rue Waverly, Montréal, QC H2T 2Y3, Canada",Appartement,4 1/2,1,,0,", , Lave-vaisselle, Réfrigérateur / congélateur",False,1 100,False,Non
2898,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-for-rent-in-laval/1555628487,,3 1/2 for rent in laval,", h7n5a4, laval, QC",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,1,False,Non
2899,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-beaubien-rosemont-la-petite-patrie-3-1-2-renove-renovate/1555627986,770.00,"Métro Beaubien, Rosemont-La-Petite-Patrie, 3 1/2 rénové/renovate","1825 Rue Beaubien E, Montréal, QC H2G 1L7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,700,False,Non
2900,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-bachelor-avec-chambre-fermee-svp-lire-details-annonce/1555627765,660.00,2-1/2 - Bachelor avec chambre fermée - SVP lire détails annonce,"8565A Ontario Est, H1L3G1, Montréal, QC",Sous-sol,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , ",False,500,False,Non
2901,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-lumineux-et-spacieux/1555627313,2000.00,Magnifique condo lumineux et spacieux!,"8201 10e avenue, H1Z 3B4, Montréal, QC",Condo,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 265,True,Limité
2902,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-mile-end-avec-5-electros-inclus/1555627296,1400.00,3 1/2 mile end avec 5 électros inclus,"225 Rue Bernard O, Montréal, QC H2V 4K9, Canada",Condo,3 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,675,False,Limité
2903,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-near-mcgill-university-a-4-1-2/1555627135,1200.00,Downtown near McGill University a 4 1/2,"3431 Jeanne Mance, H2X2J7, Montreal, QC",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",True,750,False,Non
2904,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-for-rent-hochelaga-maisonneuve-montreal/1554405849,1300.00,4 1/2 à louer / for rent - Hochelaga  Maisonneuve- Montréal,"6911 Av Pierre-de-coubertin, Montreal H1N 1T5 QC",Condo,4 1/2,1,False,1,,False,850,True,Limité
2905,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/4-1-2-chauffe-situe-dans-le-vieux-greenfield-park/1554439219,1050.00,4 1/2 chauffé situé dans le vieux Greenfield Park,"19 Rue Princess, Greenfield Park, QC J4V 2L4, Canada",Appartement,4 1/2,1,False,2,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,600,False,Non
2906,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/date-flexible:-rosemont-studio-tout-renove-electros-animal/1555625625,900.00,Date flexible: Rosemont Studio + tout rénové + électros + animal,"3169 Rue Sherbrooke E, Montréal, QC H1W 1B8, Canada",Appartement,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,400,False,Oui
2907,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/renovated-4-basement-yard-parking-quiet-tranquille-now/1555625301,1450.00,Renovated 4½+basement+yard+parking+quiet /tranquille @NOW,"696 Avenue Alepin, LaSalle, QC H8P 2E2, Canada",Appartement,4 1/2,2,,1,"Buanderie (dans l'appartement), , , ",False,1 800,False,Limité
2908,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/for-rent-4-1-2-in-lasalle-a-louer-4-1-2-a-lasalle/1555625143,1250.00,For rent 4 1/2 in LaSalle / À louer  4 1/2 à LaSalle,"Avenue Alepin, LaSalle, QC H8P 2C9, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 159,False,Non
2909,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/cession-de-bail-41-2-semi-meuble-rue-st-denis-a-partir-de-mai/1555625057,1720.00,Cession de bail 41/2 semi meublé rue St-Denis à partir de Mai,"5435 R. Saint-Denis, Montréal, QC H2J 4B7, Canada",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,770,False,Non
2910,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-for-rent-in-ndg-1-bed-1-bathroom-office-garage/1555624286,,,,,,,,0,,False,,False,
2911,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-radisson-4-1-2-chauffage-inclus/1555623488,925.00,Metro Radisson 4 1/2 chauffage inclus,"6955 Rue Sherbrooke E, Montréal, QC H1N 1E3, Canada",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,550,False,Non
2912,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/5-1-2-saint-leonard-2eme-etage/1555623423,,,,,,,,0,,False,,False,
2913,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-fabre-1-375-tres-grd-5-1-2-chauffage-eau-ch-incl-1-juil/1555623356,1375.00,"Metro Fabre, $1,375,Tres grd 5 1/2 Chauffage&Eau ch,incl 1 juil.",", montrea H2E2M5 QC, Canada",Appartement,5 1/2,1,False,0,,False,950,False,Non
2914,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-a-louer/1555623313,1290.00,Condo à louer,"7731 Rue Louis Quilico, Saint-Léonard, QC H1S 3E6, Canada",Condo,3 1/2,1,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,800,True,Non
2915,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-large-sunny-duplex-2-bdr-garden-deck-7-appliances-ndg/1546642166,1495.00,"Nice Large Sunny duplex, 2 BDR, garden/deck, 7 appliances, NDG","Avenue Connaught, Montréal, QC H4B 1X1, Canada",Duplex/Triplex,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,950,False,Oui
2916,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/basement-bachelor-570-1st-april-st-pierre-lachine/1555622782,570.00,"Basement bachelor 570$. 1st April. St-Pierre, Lachine","25 Avenue Gowans, Lachine, QC H8R 1R7, Canada",Appartement,1 ½ ou 2 ½,1,True,0,", Buanderie (dans l'immeuble), , ",False,260,False,Non
2917,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-apartment-for-rent-lease-transfer-suitable-for-students/1555622578,1120.00,"4 1/2 apartment for rent(Lease transfer)
Suitable for students","Chemin Queen Mary, Montréal, QC H3W 1Y3, Canada",Appartement,4 1/2,1,True,0,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,800,False,Non
2918,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-bedroom-apartment-lease-transfer-in-homa/1555622570,1480.00,3 Bedroom Apartment - Lease Transfer in HOMA,"3504 Rue de Rouen, Montréal, QC H1W 1L9, Canada",Appartement,5 1/2 et coin détente,1,,0,,False,1 100,False,Oui
2919,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/echange-swap-4-1-2-rdc-plateau-contre-5-1-2-et-plus/1555622469,1170.00,ÉCHANGE/SWAP 4 1/2 RDC Plateau contre 5 1/2 et plus...,"H2H1X2, Canada",Appartement,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 000,False,Non
2920,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/new-tdc3-2-bed-2-bath-1000-sqft-corner-condo/1555622027,,New TDC3 2 bed 2 bath 1000+ sqft. corner condo,"1288 Rue Saint-Antoine O, Montréal, QC H3C 1C2, Canada",Condo,4 1/2 et coin détente,2,False,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 021,True,Limité
2921,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-5-1-2-grand-jardin-renove-2021/1555622008,1560.00,Appartement 5 1/2 (Grand + Jardin)  rénové 2021,"7072 montjoie, H1S2L5, montréal, QC",Duplex/Triplex,5 1/2,1,,1,,True,1 300,False,Limité
2922,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/grand-5-1-2-2-chambres-fermees-avec-porte-patio-renove-a-neuf/1555621667,1500.00,"Grand 5 1/2, 2 chambres fermées avec porte patio, Rénové à neuf","Montréal, QC H1V 1R8, Canada",Appartement,5 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, ",False,1 050,False,Limité
2923,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/beautiful-5-1-2-in-st-hubert-with-back-yard-balcony/1555621067,1500.00,Beautiful 5 1/2 in st- hubert with back yard & balcony,"3369 Mackay, J4T2N9, Saint-Hubert, QC",Duplex/Triplex,5 1/2,1,,2,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",True,1 200,True,Non
2924,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/appartement-haut-de-gamme-au-coeur-de-rosemont-la-petite-patrie/1555620547,3650.00,Appartement haut de gamme au coeur de Rosemont La Petite Patrie,"H2G1J9, Canada",Appartement,6 1/2 et coin détente,1.5,True,1,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,2 200,True,Non
2925,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-plateau-mont-royal-renove-chauffe-stationnement-inclus/1554127239,1095.00,"3 1/2 Plateau Mont-Royal, rénové, chauffé, stationnement inclus","H2J3J6, Canada",Appartement,3 1/2 et coin détente,1,False,1,"Buanderie (dans l'appartement), Buanderie (dans l'immeuble), , ",False,700,False,Non
2926,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-5-1-1-2-a-louer-for-rent-ville-saint-laurent-tout-inclus/1519228157,742.00,"1.5, 1 1/2 à louer, for rent, ville Saint Laurent, tout inclus","1300 Côte Vertu, SAINT LAURENT, QC, H4L 1Y9",Appartement,1 ½ ou 2 ½,1,True,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,Non disponible,False,Non
2927,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-saint-laurent-2155-billeron-alexis-nihon/1553863301,1150.00,"4 1/2, SAINT LAURENT, 2155 BILLERON (ALEXIS NIHON)","2155 BILLERON, SAINT LAURENT, QC, H4R 1L5",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,Non disponible,False,Non
2928,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/le-president-3-1-2-cdn-adj-centre-ville-westmount/1505846100,1015.00,"Le Président, 3 1/2,CDN,Adj, Centre Ville Westmount","Des superbes appartements !, Montreal, QC, H3V 1C8",Appartement,3 1/2,1,False,0,", , , Réfrigérateur / congélateur",False,Non disponible,False,Non
2929,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nouveaux-condos-locatifs-3-1-2-centre-ville-montreal-uqam/1505791064,1475.00,Nouveaux Condos locatifs-3 1/2-Centre-Ville Montréal-UQAM,"1569 rue St-Hubert, Montréal, QC, H2L 3Z1",Condo,3 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,520,True,Oui
2930,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/duplex-for-rent-cote-st-luc-1800-available-may-1st/1555632373,1800.00,"Duplex for rent Cote St Luc $1800,  available May 1st","Chemin Kildare, Côte Saint-Luc, QC H4W, Canada",Duplex/Triplex,5 1/2 et coin détente,2,False,1,", , Lave-vaisselle, Réfrigérateur / congélateur",False,1 200,False,Non
2931,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-31-2-near-metro-frontenac/1555632224,730.00,nice 31/2 near metro frontenac,"2590 Rue Frontenac, Montréal, QC H2K 3A1, Canada",Appartement,3 1/2,1,,0,,False,600,False,Non
2932,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/room-for-rent-chambre/1555631506,,,,,,,,0,,False,,False,
2933,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/nice-and-clean-two-bed-room-for-rent-in-marchclose-to-metro/1555631412,1400.00,nice and clean two bed room for rent in Marchclose to metro,"7031 Rue Louis-Hébert, LaSalle, QC H8N 3E9, Canada",Condo,4 1/2,1,,1,"Buanderie (dans l'appartement), , , ",True,900,True,Non
2934,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-a-lasalle/1555631238,1000.00,4 1/2 a louer a lasalle,"1534 Rue John-F.-Kennedy, LaSalle, QC H8R 2C7, Canada",Appartement,4 1/2,1,,0,,False,800,False,Non
2935,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/the-best-2-bedroom-condo-old-montreal-wifi-hydro-incl/1534079568,2060.00,"THE BEST 2 Bedroom Condo Old Montreal - WiFi, Hydro Incl","1090 Rue de Bleury, Montreal, QC, H2Z 0B7",Condo,4 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,870,True,Oui
2936,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/1-bedroom-apt-downtown-utilities-included-1min-metro-atwater/1551917560,1221.00,1 Bedroom Apt Downtown - Utilities Included - 1min metro Atwater,"2021 Atwater, Montreal, QC, H3H 2P2",Appartement,3 1/2,1,True,0,", Buanderie (dans l'immeuble), Lave-vaisselle, Réfrigérateur / congélateur",False,750,True,Non
2937,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/condo-3-1-2-quartier-des-spectacles/1555630625,1400.00,Condo 3 1/2 Quartier des Spectacles,"1248 Avenue de l'Hôtel-de-Ville, Montréal, QC H2X 3A9, Canada",Condo,3 1/2,1,True,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",True,600,True,Non
2938,https://www.kijiji.ca/v-appartement-condo/longueuil-rive-sud/grand-5-1-2-metro-longueuil-multitude-de-services/1555629558,1400.00,"GRAND 5 1/2 Metro Longueuil, multitude de services",", Longueuil J4K4H2 QC, Canada",Appartement,5 1/2,1,False,0,", , Lave-vaisselle, ",False,1 300,False,Non
2939,https://www.kijiji.ca/v-appartement-condo/ville-de-quebec/4-1-2-condo-completement-meuble-a-louer-a-griffintown/1546711978,2000.00,4 1/2 Condo Complètement meublé à louer à Griffintown,"1388 Rue Notre-Dame Ouest, Montréal, QC H3C 1K8, Canada",Condo,4 1/2,1,,0,"Buanderie (dans l'appartement), , , ",True,730,True,Non
2940,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/beau-3-1-2-1er-avril-renove-plateau-mont-royal-terrasse/1554443791,1050.00,"Beau 3 1/2+ 1er avril renové, plateau Mont-Royal , terrasse","4308 Rue D'Iberville, Montréal, QC H2H 2L6, Canada",Appartement,3 1/2 et coin détente,1,,0,"Buanderie (dans l'appartement), , , ",False,700,False,Limité
2941,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-renove-rue-de-lorimier-villeray/1555628798,975.00,4 1/2 rénové rue de Lorimier - Villeray,"7880 De Lorimier, Montréal H2E 2P6 QC",Appartement,4 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,625,False,Limité
2942,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-appartement-a-louer-mile-end-disponible-maintenant/1555628609,1100.00,4 1/2 appartement à louer / Mile-End / disponible maintenant,"6050 Rue Waverly, Montréal, QC H2T 2Y3, Canada",Appartement,4 1/2,1,,0,", , Lave-vaisselle, Réfrigérateur / congélateur",False,1 100,False,Non
2943,https://www.kijiji.ca/v-appartement-condo/laval-rive-nord/3-1-2-for-rent-in-laval/1555628487,,3 1/2 for rent in laval,", h7n5a4, laval, QC",Appartement,3 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",False,1,False,Non
2944,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/metro-beaubien-rosemont-la-petite-patrie-3-1-2-renove-renovate/1555627986,770.00,"Métro Beaubien, Rosemont-La-Petite-Patrie, 3 1/2 rénové/renovate","1825 Rue Beaubien E, Montréal, QC H2G 1L7, Canada",Appartement,3 1/2,1,,0,"Buanderie (dans l'appartement), , , Réfrigérateur / congélateur",False,700,False,Non
2945,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/2-1-2-bachelor-avec-chambre-fermee-svp-lire-details-annonce/1555627765,660.00,2-1/2 - Bachelor avec chambre fermée - SVP lire détails annonce,"8565A Ontario Est, H1L3G1, Montréal, QC",Sous-sol,1 ½ ou 2 ½,1,,0,"Buanderie (dans l'appartement), , , ",False,500,False,Non
2946,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/magnifique-condo-lumineux-et-spacieux/1555627313,2000.00,Magnifique condo lumineux et spacieux!,"8201 10e avenue, H1Z 3B4, Montréal, QC",Condo,4 1/2,1,False,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,1 265,True,Limité
2947,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/3-1-2-mile-end-avec-5-electros-inclus/1555627296,1400.00,3 1/2 mile end avec 5 électros inclus,"225 Rue Bernard O, Montréal, QC H2V 4K9, Canada",Condo,3 1/2,1,,0,"Buanderie (dans l'appartement), , Lave-vaisselle, Réfrigérateur / congélateur",False,675,False,Limité
2948,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/downtown-near-mcgill-university-a-4-1-2/1555627135,1200.00,Downtown near McGill University a 4 1/2,"3431 Jeanne Mance, H2X2J7, Montreal, QC",Appartement,4 1/2,1,False,0,", Buanderie (dans l'immeuble), , Réfrigérateur / congélateur",True,750,False,Non
2949,https://www.kijiji.ca/v-appartement-condo/ville-de-montreal/4-1-2-a-louer-for-rent-hochelaga-maisonneuve-montreal/1554405849,1300.00,4 1/2 à louer / for rent - Hochelaga  Maisonneuve- Montréal,"6911 Av Pierre-de-coubertin, Montreal H1N 1T5 QC",Condo,4 1/2,1,False,1,,False,850,True,Limité
